"Survey","Reef","Site","Transect","Length_mm","Genus","Species","Number","Comment","Video","T_ID","Date","Lat","Long","Depth","Temperature","Habitat","Aspect","Benthic_Complexity","Species_name","Biomass Constant A","Biomass Constant B","Max Length (cm)","Trophic Group","Trophic Level","Family","Functional Group"
"Feb_21","Wreck","Wreck_E1","T2",137.317,"Parupeneus","multifasciatus",1,NA,"Stereo","Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61,"Mullidae","Benthic invertivore"
"Feb_21","Wreck","Wreck_E1","T2",103.773,"Chaetodon","lunulatus",1,NA,"Stereo","Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Chaetodon lunulatus",0.031917,3.039268,14,"invertivore-sessile",3.34,"Chaetodontidae","Corallivore"
"Feb_21","Wreck","Wreck_E1","T2",128.043,"Acanthochromis","polyacanthus",5,NA,"Stereo","Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Acanthochromis polyacanthus",0.0429,3.045,14,"omnivore",2.69,"Pomacentridae","Planktivore"
"Feb_21","Wreck","Wreck_E1","T2",179.057,"Thalassoma","lutescens",1,NA,"Stereo","Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Thalassoma lutescens",0.012764,3.053725,30,"invertivore-mobile",3.72,"Labridae","Carnivore"
"Feb_21","Wreck","Wreck_E1","T2",125.014,"Ctenochaetus","striatus",2,NA,"Stereo","Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T2",147.796,"Acanthurus","pyroferus",1,NA,"Stereo","Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T2",54.07,"Dascyllus","reticulatus",18,NA,"Stereo","Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Dascyllus reticulatus",0.035245,2.943364,9,"omnivore",3.13,"Pomacentridae","Planktivore"
"Feb_21","Wreck","Wreck_E1","T2",229.049,"Balistoides","viridescens",1,NA,"Stereo","Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Balistoides viridescens",0.02442,3.01828,75,"invertivore-mobile",3.33,"Balistidae","Benthic invertivore"
"Feb_21","Wreck","Wreck_E1","T2",245.301,"Scarus","oviceps",2,NA,"Stereo","Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Scarus oviceps",0.0144,3.14,35,"herbivore-detritivore",2,"Labridae (Scarinae)","Scraper"
"Feb_21","Wreck","Wreck_E1","T2",202.542,"Acanthurus","pyroferus",1,NA,"Stereo","Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T2",96.465,"Chaetodon","kleinii",1,NA,"Stereo","Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Chaetodon kleinii",0.0449,3.036,15,"omnivore",3.18,"Chaetodontidae","Corallivore"
"Feb_21","Wreck","Wreck_E1","T2",249.888,"Acanthurus","olivaceus",3,NA,"Stereo","Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Acanthurus olivaceus",0.01897,3.055,35,"herbivore-detritivore",2.26,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",233.339,"Acanthurus","olivaceus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Acanthurus olivaceus",0.01897,3.055,35,"herbivore-detritivore",2.26,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",239.388,"Acanthurus","pyroferus",2,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",346.187,"Parupeneus","multifasciatus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61,"Mullidae","Benthic invertivore"
"Feb_21","Wreck","Wreck_E1","T3",222.032,"Parupeneus","multifasciatus",2,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61,"Mullidae","Benthic invertivore"
"Feb_21","Wreck","Wreck_E1","T3",106.697,"Ctenochaetus","striatus",4,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",126.368,"Acanthurus","pyroferus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",233.21,"Parupeneus","multifasciatus",2,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61,"Mullidae","Benthic invertivore"
"Feb_21","Wreck","Wreck_E1","T3",127.685,"Ctenochaetus","striatus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",215.538,"Acanthurus","olivaceus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Acanthurus olivaceus",0.01897,3.055,35,"herbivore-detritivore",2.26,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",254.253,"Acanthurus","olivaceus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Acanthurus olivaceus",0.01897,3.055,35,"herbivore-detritivore",2.26,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",157.519,"Ctenochaetus","striatus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",104.111,"Labroides","bicolor",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Labroides bicolor",0.00447,3.14,15,"invertivore-mobile",4.02,"Labridae","Benthic invertivore"
"Feb_21","Wreck","Wreck_E1","T3",71.682,"Centropyge","vrolikii",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Centropyge vrolikii",0.0302,2.89,12,"herbivore-detritivore",2.76,"Pomacanthidae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",231.963,"Acanthurus","olivaceus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Acanthurus olivaceus",0.01897,3.055,35,"herbivore-detritivore",2.26,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",168.449,"Ctenochaetus","striatus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",244.473,"Scarus","frenatus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Scarus frenatus",0.01889,3.06,47,"herbivore-detritivore",2,"Labridae (Scarinae)","Scraper"
"Feb_21","Wreck","Wreck_E1","T3",399.548,"Aulostomus","chinensis",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Aulostomus chinensis",0.000728,3.69717,80,"piscivore",4.24,"Aulostomidae","Carnivore"
"Feb_21","Wreck","Wreck_E1","T3",138.849,"Scarus","dimidiatus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Scarus dimidiatus",0.0278,3.049,40,"herbivore-detritivore",2,"Labridae (Scarinae)","Scraper"
"Feb_21","Wreck","Wreck_E1","T3",147.77,"Zebrasoma","scopas",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Zebrasoma scopas",0.034129,2.939876,40,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",119.907,"Ctenochaetus","striatus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",278.862,"Caesio","lunaris",12,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Caesio lunaris",0.0363,2.972,40,"planktivore",3.4,"Caesionidae","Planktivore"
"Feb_21","Wreck","Wreck_E1","T3",727.071,"Gymnosarda","unicolor",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Gymnosarda unicolor",0.00788,3.065,247.98,"piscivore",4.5,"Scombridae","Piscivore"
"Feb_21","Wreck","Wreck_E1","T3",209.061,"Acanthurus","pyroferus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",102.006,"Ctenochaetus","striatus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",238.726,"Acanthurus","pyroferus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",208.984,"Acanthurus","pyroferus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",264.645,"Acanthurus","pyroferus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",156.648,"Ctenochaetus","striatus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Ctenochaetus striatus",0.01569,3.058599,26,"omnivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",184.115,"Acanthurus","pyroferus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T3",145.386,"Acanthurus","nigrofuscus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Acanthurus nigrofuscus",0.014309,3.096389,21,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T1",728.66,"Acanthurus","pyroferus",1,NA,"Stereo","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T1",619.35,"Thalassoma","hardwicke",2,NA,"Stereo","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Thalassoma hardwicke",0.008713,3.208829,20,"invertivore-mobile",3.5,"Labridae","Carnivore"
"Feb_21","Wreck","Wreck_E1","T1",263.96,"Acanthurus","thompsoni",1,NA,"Stereo","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Acanthurus thompsoni",0.01698,2.99,27,"planktivore",3.64,"Acanthuridae","Planktivore"
"Feb_21","Wreck","Wreck_E1","T1",377.44,"Scarus","dimidiatus",1,NA,"Stereo","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Scarus dimidiatus",0.0278,3.049,40,"herbivore-detritivore",2,"Labridae (Scarinae)","Scraper"
"Feb_21","Wreck","Wreck_E1","T1",406.42,"Acanthurus","pyroferus",1,NA,"Stereo","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Acanthurus pyroferus",0.02291,2.96,29,"herbivore-detritivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T1",460.42,"Forcipiger","flavissimus",1,NA,"Stereo","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38,"Chaetodontidae","Benthic invertivore"
"Feb_21","Wreck","Wreck_E1","T1",344.55,"Macolor","niger",1,NA,"Stereo","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Macolor niger",0.0217,2.97,75,"planktivore",4.01,"Lutjanidae","Planktivore"
"Feb_21","Wreck","Wreck_E1","T1",525.44,"Forcipiger","flavissimus",1,NA,"Stereo","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38,"Chaetodontidae","Benthic invertivore"
"Feb_21","Wreck","Wreck_E1","T1",861.93,"Scarus","dimidiatus",1,NA,"Stereo","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Scarus dimidiatus",0.0278,3.049,40,"herbivore-detritivore",2,"Labridae (Scarinae)","Scraper"
"Feb_21","Wreck","Wreck_E1","T1",471.47,"Epibulus","insidiator",1,NA,"Stereo","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Epibulus insidiator",0.01405,3.08102,54,"piscivore",4.01,"Labridae","Carnivore"
"Feb_21","Wreck","Wreck_E1","T1",670.06,"Ctenochaetus","binotatus",1,NA,"Stereo","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Ctenochaetus binotatus",0.050728,2.744453,22,"omnivore",2,"Acanthuridae","Grazer"
"Feb_21","Wreck","Wreck_E1","T1",666.53,"Forcipiger","flavissimus",1,NA,"Stereo","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Forcipiger flavissimus",0.02188,3.02,22,"invertivore-mobile",3.38,"Chaetodontidae","Benthic invertivore"
"Feb_21","Wreck","Wreck_E1","T1",640.8,"Parupeneus","multifasciatus",3,NA,"Stereo","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61,"Mullidae","Benthic invertivore"
"Feb_21","Wreck","Wreck_E1","T1",920.57,"Parupeneus","multifasciatus",3,NA,"Stereo","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Parupeneus multifasciatus",0.01136,3.211,35,"invertivore-mobile",3.61,"Mullidae","Benthic invertivore"
"Feb_21","Wreck","Wreck_E1","T1",317.17,"Pterocaesio","tile",10,NA,"Stereo","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Pterocaesio tile",0.013,3.268,30,"planktivore",3.33,"Caesionidae","Planktivore"
"Feb_21","Wreck","Wreck_E1","T1",636.72,"Caesio","lunaris",25,NA,"Stereo","Feb_21_Wreck_E1_T1",2021-02-07,-22.19906,155.32938,31.5,27.7,"outer_reef","gentle_slope",3,"Caesio lunaris",0.0363,2.972,40,"planktivore",3.4,"Caesionidae","Planktivore"
"Feb_21","Wreck","Wreck_E1","T2",814.84,"Ptereleotris","evides",2,NA,"Stereo","Feb_21_Wreck_E1_T2",2021-02-07,-22.19906,155.32938,36.5,27.6,"outer_reef","gentle_slope",3,"Ptereleotris evides",0.00389,3.12,14,"planktivore",3.4,"Microdesmidae","Planktivore"
"Feb_21","Wreck","Wreck_E1","T3",87.65,"Cheilinus","fasciatus",1,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Cheilinus fasciatus",0.01995,3,40,"invertivore-mobile",3.37,"Labridae","Benthic invertivore"
"Feb_21","Wreck","Wreck_E1","T3",1012.5,"Ptereleotris","evides",2,NA,"Stereo","Feb_21_Wreck_E1_T3",2021-02-07,-22.19906,155.32938,36.3,27.6,"outer_reef","gentle_slope",3,"Ptereleotris evides",0.00389,3.12,14,"planktivore",3.4,"Microdesmidae","Planktivore"
"Feb_21","Bougainville","BVille_1","T3",58,"Chromis","iomelas",6,"iomelas_5.8","Stereo","Feb_21_BVille_1_T3",2021-02-22,-15.48724,147.09035,66.3,27.5,"outer_reef","wall",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Feb_21","Bougainville","BVille_1","T4",48,"Chromis","iomelas",8,"iomelas_4.8","Stereo","Feb_21_BVille_1_T4",2021-02-22,-15.48724,147.09035,67.8,27.5,"outer_reef","wall",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Feb_21","Bougainville","BVille_1","T5",7.5,"Pseudanthias","ventralis",2,"ventralis_8.9","Stereo","Feb_21_BVille_1_T5",2021-02-22,-15.48724,147.09035,67.3,27.8,"outer_reef","steep_slope",5,"Pseudanthias ventralis",0.01259,3.01,7,"planktivore",3.3,"Serranidae","Planktivore"
"Feb_21","Bougainville","BVille_1","T5",43,"Chromis","retrofasciata",3,"retrofasciata_4.3","Stereo","Feb_21_BVille_1_T5",2021-02-22,-15.48724,147.09035,67.3,27.8,"outer_reef","steep_slope",5,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,"Pomacentridae","Planktivore"
"Feb_21","Bougainville","BVille_1","T5",45,"Chromis","iomelas",3,"iomelas_4.5","Stereo","Feb_21_BVille_1_T5",2021-02-22,-15.48724,147.09035,67.3,27.8,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Feb_21","Bougainville","BVille_1","T5",112,"Chaetodon","pelewensis",2,"pelewensis_11.2","Stereo","Feb_21_BVille_1_T5",2021-02-22,-15.48724,147.09035,67.3,27.8,"outer_reef","steep_slope",5,"Chaetodon pelewensis",0.026346,3.094727,12.5,"invertivore-mobile",2.92,"Chaetodontidae","Corallivore"
"Feb_21","Bougainville","BVille_1","T5",54,"Chromis","iomelas",3,"iomelas_5.4","Stereo","Feb_21_BVille_1_T5",2021-02-22,-15.48724,147.09035,67.3,27.8,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Feb_21","Bougainville","BVille_1","T6",45,"Chromis","iomelas",4,"iomelas_4.5","Stereo","Feb_21_BVille_1_T6",2021-02-22,-15.48724,147.09035,58.1,27.9,"outer_reef","steep_slope",4,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Feb_21","Bougainville","BVille_1","T6",112,"Centropyge","heraldi",1,"heraldi_11.2","Stereo","Feb_21_BVille_1_T6",2021-02-22,-15.48724,147.09035,58.1,27.9,"outer_reef","steep_slope",4,"Centropyge heraldi",0.0302,2.89,12,"herbivore-detritivore",2.83,"Pomacanthidae","Grazer"
"Feb_21","Bougainville","BVille_1","T6",47,"Chromis","iomelas",4,"iomelas_4.7","Stereo","Feb_21_BVille_1_T6",2021-02-22,-15.48724,147.09035,58.1,27.9,"outer_reef","steep_slope",4,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Feb_21","Bougainville","BVille_1","T6",45,"Chromis","iomelas",5,"iomelas_4.5","Stereo","Feb_21_BVille_1_T6",2021-02-22,-15.48724,147.09035,58.1,27.9,"outer_reef","steep_slope",4,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Feb_21","Bougainville","BVille_1","T7",43,"Chromis","retrofasciata",3,"retrofasciata_4.3","Stereo","Feb_21_BVille_1_T7",2021-02-22,-15.48724,147.09035,57.8,28,"outer_reef","steep_slope",5,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,"Pomacentridae","Planktivore"
"Feb_21","Bougainville","BVille_1","T7",53,"Chromis","iomelas",6,"iomelas_5.3","Stereo","Feb_21_BVille_1_T7",2021-02-22,-15.48724,147.09035,57.8,28,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Feb_21","Bougainville","BVille_1","T7",6.7,"Chromis","iomelas",8,"iomelas_5.3","Stereo","Feb_21_BVille_1_T7",2021-02-22,-15.48724,147.09035,57.8,28,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Feb_21","Bougainville","BVille_1","T7",113,"Centropyge","heraldi",1,"heraldi_11.3","Stereo","Feb_21_BVille_1_T7",2021-02-22,-15.48724,147.09035,57.8,28,"outer_reef","steep_slope",5,"Centropyge heraldi",0.0302,2.89,12,"herbivore-detritivore",2.83,"Pomacanthidae","Grazer"
"Feb_21","Bougainville","BVille_1","T7",51,"Chromis","iomelas",7,"iomelas_5.1","Stereo","Feb_21_BVille_1_T7",2021-02-22,-15.48724,147.09035,57.8,28,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Feb_21","Bougainville","BVille_1","T9",112,"Genicanthus","melanospilos",1,"melanospilos_11.2","Stereo","Feb_21_BVille_1_T9",2021-02-22,-15.48724,147.09035,57.4,28,"outer_reef","steep_slope",5,"Genicanthus melanospilos",0.0302,2.89,18,"planktivore",3.4,"Pomacanthidae","Omnivore"
"Feb_21","Bougainville","BVille_1","T9",43,"Chromis","retrofasciata",3,"retrofasciata_4.3","Stereo","Feb_21_BVille_1_T9",2021-02-22,-15.48724,147.09035,57.4,28,"outer_reef","steep_slope",5,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,"Pomacentridae","Planktivore"
"Feb_21","Bougainville","BVille_1","T9",46,"Chromis","retrofasciata",4,"retrofasciata_4.6","Stereo","Feb_21_BVille_1_T9",2021-02-22,-15.48724,147.09035,57.4,28,"outer_reef","steep_slope",5,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,"Pomacentridae","Planktivore"
"Feb_21","Bougainville","BVille_1","T9",53,"Chromis","iomelas",7,"iomelas_5.3","Stereo","Feb_21_BVille_1_T9",2021-02-22,-15.48724,147.09035,57.4,28,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Feb_21","Bougainville","BVille_1","T10",47,"Chromis","iomelas",6,"iomelas_4.7","Stereo","Feb_21_BVille_1_T10",2021-02-22,-15.48724,147.09035,54.7,28,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Feb_21","Bougainville","BVille_1","T10",51,"Chromis","iomelas",5,"iomelas_5.1","Stereo","Feb_21_BVille_1_T10",2021-02-22,-15.48724,147.09035,54.7,28,"outer_reef","steep_slope",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Feb_21","Bougainville","BVille_1","T11",47,"Chromis","iomelas",8,"iomelas_4.7","Stereo","Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Chromis iomelas",0.01221,3.094234,8,"planktivore",2.69,"Pomacentridae","Planktivore"
"Feb_21","Bougainville","BVille_1","T11",39,"Chromis","retrofasciata",4,"retrofasciata_3.9","Stereo","Feb_21_BVille_1_T11",2021-02-22,-15.48724,147.09035,47.4,28,"outer_reef","wall",5,"Chromis retrofasciata",0.00527,2.773,6,"planktivore",2.65,"Pomacentridae","Planktivore"
