"Survey","Reef","Site","Drop","Frame","Depth","Comment","Genus","Species","Code","MaxN","Species_name","T_ID","Date","Lat","Long","Habitat","Aspect","Benthic_Complexity","Biomass Constant A","Biomass Constant B","Biomass Constant C","Max Length (cm)","Max Length Type","Trophic Level","Vulnerability","Regions","Climate Score","Trophic Group","Functional Group","Group Size","Family","Functional Group.X"
"Feb_21","Lihou","Lihou_N1","D5",56868,51,NA,"Caranx","ignobilis",37337027,1,"Caranx ignobilis","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.012104,2.993242,1,170,"total length",4.48,82.12,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","solitary","Carangidae","Piscivore"
"Feb_21","Lihou","Lihou_N1","D5",52246,51,NA,"Caranx","melampygus",37337050,1,"Caranx melampygus","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.017067,2.943245,1,117,"fork length",4.28,50.49,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Carangidae","Piscivore"
"Feb_21","Lihou","Lihou_N1","D5",52029,51,NA,"Carcharhinus","amblyrhynchos",37018030,3,"Carcharhinus amblyrhynchos","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.005055,3.21133,1,255,"total length",4.5,84.96,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Carcharhinidae","Piscivore"
"Feb_21","Lihou","Lihou_N1","D5",36532,51,NA,"Triaenodon","obesus",37018038,1,"Triaenodon obesus","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.001171,3.361543,1,213,"total length",4.36,82.54,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Carcharhinidae","Piscivore"
"Feb_21","Lihou","Lihou_N1","D5",28502,51,"mertensii","Chaetodon","mertensii",NA,2,"Chaetodon mertensii","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.004261,3.800466,1,12.5,"total length",2.95,10,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","pair","Chaetodontidae","Omnivore"
"Feb_21","Lihou","Lihou_N1","D5",57662,51,NA,"Choerodon","jordani",37384077,2,"Choerodon jordani","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.01259,3.05,1,17,"total length",3.5,25.85,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Labridae","Carnivore"
"Feb_21","Lihou","Lihou_N1","D5",20762,51,"lineatus","Cirrhilabrus","lineatus",NA,4,"Cirrhilabrus lineatus","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.0166,2.95,1,12,"total length",3.4,21,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group","Labridae","Planktivore"
"Feb_21","Lihou","Lihou_N1","D5",56372,51,NA,"Coris","dorsomacula",37384093,1,"Coris dorsomacula","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.01,3.06,1,38,"total length",3.5,37.49,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Labridae","Benthic invertivore"
"Feb_21","Lihou","Lihou_N1","D5",58456,51,NA,"Hologymnosus","doliatus",37384127,1,"Hologymnosus doliatus","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.0049,3.11,1,50,"total length",3.79,47.81,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Labridae","Benthic invertivore"
"Feb_21","Lihou","Lihou_N1","D5",32028,51,"nigromarginatus","Oxycheilinus","nigromarginatus",NA,2,"Oxycheilinus nigromarginatus","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.0166,2.95,1,11.3,"standard length",3.7,24,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary","Labridae","Carnivore"
"Feb_21","Lihou","Lihou_N1","D5",29597,51,"mertensii","Oxycheilinus","orientalis",37384030,1,"Oxycheilinus orientalis","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.0166,2.95,1,20,"total length",3.8,28.6,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","solitary","Labridae","Carnivore"
"Feb_21","Lihou","Lihou_N1","D5",21430,51,"cerasinus","Pseudojuloides","cerasinus",NA,1,"Pseudojuloides cerasinus","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.01,3.06,1,12.3,"total length",3.4,21.88,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group","Labridae","Benthic invertivore"
"Feb_21","Lihou","Lihou_N1","D5",54139,51,NA,"Lethrinus","miniatus",37351009,2,"Lethrinus miniatus","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.00561,3.27671,1,90,"total length",3.77,52.78,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Lethrinidae","Piscivore"
"Feb_21","Lihou","Lihou_N1","D5",53791,51,NA,"Lutjanus","bohar",37346029,3,"Lutjanus bohar","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.013464,3.055209,1,90,"total length",4.27,68.83,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Lutjanidae","Piscivore"
"Feb_21","Lihou","Lihou_N1","D5",444,51,NA,"Malacanthus","brevirostris",37331009,3,"Malacanthus brevirostris","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.00537,3.03,1,32,"total length",3.5,33.47,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","pair","Malacanthidae","Benthic invertivore"
"Feb_21","Lihou","Lihou_N1","D5",14160,51,NA,"Parupeneus","multifasciatus",37355026,2,"Parupeneus multifasciatus","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.01136,3.211,0.933,35,"total length",3.61,21.22,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Mullidae","Benthic invertivore"
"Feb_21","Lihou","Lihou_N1","D5",23737,51,NA,"Parupeneus","pleurostigma",37355027,1,"Parupeneus pleurostigma","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.01202,3.09,1,33,"total length",3.4,30.4,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Mullidae","Benthic invertivore"
"Feb_21","Lihou","Lihou_N1","D5",55711,51,"aureofasciatus","Pentapodus","aureofasciatus",NA,15,"Pentapodus aureofasciatus","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.01514,2.97,1,25,"total length",3.5,24.26,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group","Nemipteridae","Carnivore"
"Feb_21","Lihou","Lihou_N1","D5",30706,51,"heraldi","Centropyge","heraldi",NA,1,"Centropyge heraldi","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.0302,2.89,1,12,"total length",2.83,19.04,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","pair","Pomacanthidae","Grazer"
"Feb_21","Lihou","Lihou_N1","D5",29973,51,"longipinnis","Scarus","longipinnis",NA,4,"Scarus longipinnis","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.01445,3.04,1,40,"total length",2,30.24,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","scraper",NA,"Labridae (Scarinae)","Scraper"
"Feb_21","Lihou","Lihou_N1","D5",57395,51,NA,"Plectropomus","laevis",37311079,2,"Plectropomus laevis","Feb_21_Lihou_N1_D5","12/02/2021",17.11565,151.8334,"outer_reef",NA,NA,0.00523,3.23774,1,125,"total length",4.14,56.09,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore",NA,"Serranidae","Piscivore"
"Feb_21","Lihou","Lihou_N1","D6",17566,42,NA,"Sufflamen","fraenatum",37465014,3,"Sufflamen fraenatum","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA,0.02972,2.957254,1,38,"total length",3.7,34.41,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Lihou","Lihou_N1","D6",27439,42,NA,"Seriola","rivoliana",37337052,1,"Seriola rivoliana","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA,0.00704,3.101803,1,160,"fork length",4.5,73.55,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","small group","Carangidae","Piscivore"
"Feb_21","Lihou","Lihou_N1","D6",28354,42,NA,"Carcharhinus","amblyrhynchos",37018030,2,"Carcharhinus amblyrhynchos","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA,0.005055,3.21133,1,255,"total length",4.5,84.96,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Carcharhinidae","Piscivore"
"Feb_21","Lihou","Lihou_N1","D6",33286,42,"longipes","Hologymnosus","longipes",NA,2,"Hologymnosus longipes","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA,0.0049,3.11,1,40,"total length",4,38,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Labridae","Benthic invertivore"
"Feb_21","Lihou","Lihou_N1","D6",23122,42,"euanus","Gymnocranius","euanus",NA,2,"Gymnocranius euanus","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA,0.019829,2.926623,1,45,"total length",3.8,40.48,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA,"Lethrinidae","Benthic invertivore"
"Feb_21","Lihou","Lihou_N1","D6",37919,42,"superciliosus","Gymnocranius","superciliosus",NA,1,"Gymnocranius superciliosus","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA,0.01778,2.97,1,43,"standard length",3.2,NA,"Central Indo-Pacific,Western Indo-Pacific,Eastern Indo-Pacific",NA,"invertivore-sessile","micro-invertivore",NA,"Lethrinidae","Benthic invertivore"
"Feb_21","Lihou","Lihou_N1","D6",9226,42,NA,"Lethrinus","rubrioperculatus",37351012,2,"Lethrinus rubrioperculatus","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA,0.01279,3.039657,1,50,"total length",3.83,39.56,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Lethrinidae","Carnivore"
"Feb_21","Lihou","Lihou_N1","D6",11545,42,NA,"Aprion","virescens",37346027,1,"Aprion virescens","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA,0.012092,3.021243,1,112,"total length",4.28,61.35,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Lutjanidae","Piscivore"
"Feb_21","Lihou","Lihou_N1","D6",53258,42,NA,"Lutjanus","bohar",37346029,1,"Lutjanus bohar","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA,0.013464,3.055209,1,90,"total length",4.27,68.83,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Lutjanidae","Piscivore"
"Feb_21","Lihou","Lihou_N1","D6",15180,42,NA,"Malacanthus","brevirostris",37331009,1,"Malacanthus brevirostris","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA,0.00537,3.03,1,32,"total length",3.5,33.47,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","pair","Malacanthidae","Benthic invertivore"
"Feb_21","Lihou","Lihou_N1","D6",9783,42,"pfluegeri","Mulloidichthys","pfluegeri",NA,2,"Mulloidichthys pfluegeri","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA,0.01023,3.09,1,40,"standard length",3.88,45.16,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Mullidae","Carnivore"
"Feb_21","Lihou","Lihou_N1","D6",1665,42,NA,"Siganus","argenteus",37438007,1,"Siganus argenteus","Feb_21_Lihou_N1_D6","12/02/2021",17.11478,151.83736,"outer_reef",NA,NA,0.008344,3.12321,1,40,"total length",2.63,22.2,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","large group","Siganidae","Grazer"
"Feb_21","Lihou","Lihou_S1","D1",55849,36,NA,"Carangoides","ferdau",37337068,3,"Carangoides ferdau","Feb_21_Lihou_S1_D1","11/02/2021",17.5897,151.49577,"inner_reef",NA,NA,0.025497,2.83241,1,70,"total length",3.98,43.95,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Carangidae","Piscivore"
"Feb_21","Lihou","Lihou_S1","D1",22625,36,NA,"Carangoides","orthogrammus",37337057,2,"Carangoides orthogrammus","Feb_21_Lihou_S1_D1","11/02/2021",17.5897,151.49577,"inner_reef",NA,NA,0.011985,3.009928,1,75,"total length",4.48,37.95,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","small group","Carangidae","Piscivore"
"Feb_21","Lihou","Lihou_S1","D1",61929,36,NA,"Elagatis","bipinnulata",37337029,9,"Elagatis bipinnulata","Feb_21_Lihou_S1_D1","11/02/2021",17.5897,151.49577,"inner_reef",NA,NA,0.0845,2.556,0.711,180,"total length",3.59,50.69,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","medium group","Carangidae","Piscivore"
"Feb_21","Lihou","Lihou_S1","D1",11700,36,NA,"Scomberoides","lysan",37337046,13,"Scomberoides lysan","Feb_21_Lihou_S1_D1","11/02/2021",17.5897,151.49577,"inner_reef",NA,NA,0.022946,2.792038,1,110,"total length",4.04,39.51,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Carangidae","Piscivore"
"Feb_21","Lihou","Lihou_S1","D1",56422,36,NA,"Oxycheilinus","bimaculatus",37384063,3,"Oxycheilinus bimaculatus","Feb_21_Lihou_S1_D1","11/02/2021",17.5897,151.49577,"inner_reef",NA,NA,0.036373,2.681524,1,15,"total length",3.5,24.31,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","solitary","Labridae","Carnivore"
"Feb_21","Lihou","Lihou_S1","D2",28384,48,NA,"Acanthurus","nigrofuscus",37437014,1,"Acanthurus nigrofuscus","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA,0.014309,3.096389,1,21,"total length",2,27.14,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","medium group","Acanthuridae","Grazer"
"Feb_21","Lihou","Lihou_S1","D2",38507,48,NA,"Ctenochaetus","striatus",37437022,2,"Ctenochaetus striatus","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA,0.01569,3.058599,1,26,"total length",2,18.05,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"omnivore","detritivore","medium group","Acanthuridae","Grazer"
"Feb_21","Lihou","Lihou_S1","D2",48928,48,NA,"Balistoides","conspicillum",37465031,1,"Balistoides conspicillum","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA,0.0257,2.94,1,50,"total length",3.31,39.31,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Lihou","Lihou_S1","D2",800,48,NA,"Balistoides","viridescens",37465048,1,"Balistoides viridescens","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA,0.02442,3.01828,1,75,"total length",3.33,54.36,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Lihou","Lihou_S1","D2",38706,48,"bursa","Sufflamen","bursa",NA,1,"Sufflamen bursa","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA,0.0257,2.94,1,25,"total length",2.9,27.8,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Lihou","Lihou_S1","D2",49227,48,NA,"Sufflamen","chrysopterum",37465079,1,"Sufflamen chrysopterum","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA,0.02972,2.957254,1,30,"total length",3.45,31.02,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Balistidae","Benthic invertivore"
"Feb_21","Lihou","Lihou_S1","D2",40939,48,NA,"Pterocaesio","digramma",37346050,15,"Pterocaesio digramma","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"planktivore","planktivore",NA,"Caesionidae","Planktivore"
"Feb_21","Lihou","Lihou_S1","D2",17134,48,NA,"Carcharhinus","amblyrhynchos",37018030,1,"Carcharhinus amblyrhynchos","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA,0.005055,3.21133,1,255,"total length",4.5,84.96,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Carcharhinidae","Piscivore"
"Feb_21","Lihou","Lihou_S1","D2",34571,48,NA,"Triaenodon","obesus",37018038,1,"Triaenodon obesus","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA,0.001171,3.361543,1,213,"total length",4.36,82.54,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Carcharhinidae","Piscivore"
"Feb_21","Lihou","Lihou_S1","D2",43762,48,NA,"Chaetodon","kleinii",37365040,2,"Chaetodon kleinii","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA,0.0449,3.036,0.827,15,"total length",3.18,11.53,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"omnivore","corallivore","pair","Chaetodontidae","Corallivore"
"Feb_21","Lihou","Lihou_S1","D2",30260,48,"mertensii","Chaetodon","mertensii",NA,2,"Chaetodon mertensii","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA,0.004261,3.800466,1,12.5,"total length",2.95,10,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","pair","Chaetodontidae","Omnivore"
"Feb_21","Lihou","Lihou_S1","D2",27547,48,NA,"Heniochus","monoceros",37365076,2,"Heniochus monoceros","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA,0.019121,3.174275,1,24,"total length",3.5,18.25,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","pair","Chaetodontidae","Benthic invertivore"
"Feb_21","Lihou","Lihou_S1","D2",54337,48,NA,"Choerodon","jordani",37384077,1,"Choerodon jordani","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA,0.01259,3.05,1,17,"total length",3.5,25.85,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary","Labridae","Carnivore"
"Feb_21","Lihou","Lihou_S1","D2",61632,48,"euanus","Gymnocranius","euanus",NA,1,"Gymnocranius euanus","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA,0.019829,2.926623,1,45,"total length",3.8,40.48,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA,"Lethrinidae","Benthic invertivore"
"Feb_21","Lihou","Lihou_S1","D2",29277,48,"microdon","Gymnocranius","microdon",NA,2,"Gymnocranius microdon","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA,0.01778,2.97,1,45,"total length",3.39,35.94,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Lethrinidae","Benthic invertivore"
"Feb_21","Lihou","Lihou_S1","D2",54894,48,NA,"Lethrinus","semicinctus",37351016,12,"Lethrinus semicinctus","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA,0.009019,3.094426,1,35,"total length",4.01,24.58,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group","Lethrinidae","Benthic invertivore"
"Feb_21","Lihou","Lihou_S1","D2",32056,48,NA,"Lutjanus","bohar",37346029,2,"Lutjanus bohar","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA,0.013464,3.055209,1,90,"total length",4.27,68.83,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group","Lutjanidae","Piscivore"
"Feb_21","Lihou","Lihou_S1","D2",35937,48,NA,"Parupeneus","barberinoides",37355021,3,"Parupeneus barberinoides","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA,0.01047,3.09,1,30,"total length",3.39,28.64,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","medium group","Mullidae","Benthic invertivore"
"Feb_21","Lihou","Lihou_S1","D2",6826,48,NA,"Parupeneus","multifasciatus",37355026,2,"Parupeneus multifasciatus","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA,0.01136,3.211,0.933,35,"total length",3.61,21.22,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Mullidae","Benthic invertivore"
"Feb_21","Lihou","Lihou_S1","D2",47092,48,NA,"Parupeneus","pleurostigma",37355027,2,"Parupeneus pleurostigma","Feb_21_Lihou_S1_D2","11/02/2021",17.58572,151.49675,"inner_reef",NA,NA,0.01202,3.09,1,33,"total length",3.4,30.4,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group","Mullidae","Benthic invertivore"
