"Survey","Reef","Site","Drop","Frame","Depth","Comment","Family","Genus","Species","Code","MaxN","Species_name","T_ID","Date","Lat","Long","Habitat","Aspect","Benthic_Complexity","Biomass Constant A","Biomass Constant B","Biomass Constant C","Max Length (cm)","Max Length Type","Trophic Level","Vulnerability","Regions","Climate Score","Trophic Group","Functional Group","Group Size"
"Feb_21","Kenn","Kenn_1","D2",18593,42,NA,"Labridae","Anampses","neoguinaicus",37384050,1,"Anampses neoguinaicus","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.01,3.06,1,20,"standard length",3.5,34.69,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group"
"Feb_21","Kenn","Kenn_1","D2",26910,42,NA,"Labridae","Labroides","bicolor",37384130,1,"Labroides bicolor","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.00447,3.14,1,15,"total length",4.02,24.31,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","pair"
"Feb_21","Kenn","Kenn_1","D2",59150,42,NA,"Labridae","Labroides","dimidiatus",37384028,2,"Labroides dimidiatus","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.006669,3.172365,1,14,"total length",3.85,23.67,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","pair"
"Feb_21","Kenn","Kenn_1","D2",23124,42,NA,"Labridae","Oxycheilinus","unifasciatus",37384068,2,"Oxycheilinus unifasciatus","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.0166,2.95,1,46,"total length",4.06,44,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","solitary"
"Feb_21","Kenn","Kenn_1","D2",11562,42,NA,"Labridae","Pseudodax","moluccanus",37384146,1,"Pseudodax moluccanus","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.01122,3.04,1,30,"total length",2.82,34.51,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary"
"Feb_21","Kenn","Kenn_1","D2",43817,42,NA,"Labridae","Thalassoma","lutescens",37384168,5,"Thalassoma lutescens","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.012764,3.053725,0.925,30,"total length",3.72,34.51,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group"
"Feb_21","Kenn","Kenn_1","D2",27472,42,NA,"Lethrinidae","Gnathodentex","aureolineatus",37351021,8,"Gnathodentex aureolineatus","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.014262,3.024904,1,30,"total length",3.65,29.43,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,NA,"macro-invertivore","medium group"
"Feb_21","Kenn","Kenn_1","D2",20504,42,NA,"Lutjanidae","Lutjanus","bohar",37346029,3,"Lutjanus bohar","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.013464,3.055209,1,90,"total length",4.27,68.83,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group"
"Feb_21","Kenn","Kenn_1","D2",18250,42,NA,"Lutjanidae","Macolor","macularis",37346047,2,"Macolor macularis","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.0274,2.91,0.921,60,"total length",3.97,38.55,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group"
"Feb_21","Kenn","Kenn_1","D2",37515,42,NA,"Mullidae","Mulloidichthys","vanicolensis",37355020,22,"Mulloidichthys vanicolensis","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.012151,2.961174,1,38,"total length",3.6,23.19,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","medium group"
"Feb_21","Kenn","Kenn_1","D2",41237,42,NA,"Mullidae","Parupeneus","multifasciatus",37355026,1,"Parupeneus multifasciatus","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.01136,3.211,0.933,35,"total length",3.61,21.22,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group"
"Feb_21","Kenn","Kenn_1","D2",34587,42,NA,"Muraenidae","Gymnothorax","javanicus",37060039,1,"Gymnothorax javanicus","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.00095,3.1,1,300,"total length",3.87,85.41,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA
"Feb_21","Kenn","Kenn_1","D2",31213,42,NA,"Pomacanthidae","Centropyge","bispinosa",37365023,1,"Centropyge bispinosa","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.111214,2.360317,1,10,"total length",2.75,15.39,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","pair"
"Feb_21","Kenn","Kenn_1","D2",21424,42,NA,"Pomacentridae","Amblyglyphidodon","curacao",37372017,2,"Amblyglyphidodon curacao","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.019933,3.186767,1,11,"total length",3.1,22.69,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"omnivore","planktivore","medium group"
"Feb_21","Kenn","Kenn_1","D2",52749,42,NA,"Pomacentridae","Amblyglyphidodon","leucogaster",37372018,1,"Amblyglyphidodon leucogaster","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.02286,2.93605,1,13,"total length",3.38,24.47,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group"
"Feb_21","Kenn","Kenn_1","D2",22281,42,"chrysura","Pomacentridae","Chromis","chrysura",NA,45,"Chromis chrysura","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.01834,3.15616,1,14,"standard length",3.04,16.73,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,NA,"planktivore","medium group"
"Feb_21","Kenn","Kenn_1","D2",7443,42,NA,"Pomacentridae","Chromis","margaritifer",37372047,1,"Chromis margaritifer","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.01778,2.99,1,9,"total length",2.95,18.89,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"omnivore","planktivore","medium group"
"Feb_21","Kenn","Kenn_1","D2",26598,42,NA,"Pomacentridae","Chromis","ternatensis",37372051,3,"Chromis ternatensis","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.014635,3.1485,1,10.5,"total length",3.4,21.88,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group"
"Feb_21","Kenn","Kenn_1","D2",30320,42,"xanthura","Pomacentridae","Chromis","xanthura",NA,1,"Chromis xanthura","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.0166,2.95,1,17,"total length",3.4,28.25,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group"
"Feb_21","Kenn","Kenn_1","D2",46713,42,NA,"Pomacentridae","Plectroglyphidodon","johnstonianus",37372100,1,"Plectroglyphidodon johnstonianus","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.0612,2.635,1,14,"total length",2.9,25.07,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer",NA
"Feb_21","Kenn","Kenn_1","D2",40095,42,NA,"Scaridae","Chlorurus","sordidus",37386030,1,"Chlorurus sordidus","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.020118,3.059482,1,40,"total length",2.62,18.82,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"omnivore","excavator","small group"
"Feb_21","Kenn","Kenn_1","D2",30865,42,"longipinnis","Scaridae","Scarus","longipinnis",NA,2,"Scarus longipinnis","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.01445,3.04,1,40,"total length",2,30.24,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","scraper",NA
"Feb_21","Kenn","Kenn_1","D2",37664,42,NA,"Scaridae","Scarus","niger",37386021,1,"Scarus niger","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.024136,3.147753,0.794,40,"total length",2,19.91,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","scraper",NA
"Feb_21","Kenn","Kenn_1","D2",7295,42,NA,"Scombridae","Gymnosarda","unicolor",37441029,1,"Gymnosarda unicolor","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.00788,3.065,1,247.98,"fork length",4.5,72.67,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore",NA
"Feb_21","Kenn","Kenn_1","D2",28461,42,NA,"Serranidae","Cephalopholis","argus",37311082,1,"Cephalopholis argus","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.011562,3.143294,1,60,"total length",4.48,48.76,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore",NA
"Feb_21","Kenn","Kenn_1","D2",48134,42,NA,"Serranidae","Variola","louti",37311166,2,"Variola louti","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.01107,3.076899,1,83,"total length",4,32.88,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore",NA
"Feb_21","Kenn","Kenn_1","D2",33851,42,NA,"Zanclidae","Zanclus","cornutus",37437001,1,"Zanclus cornutus","Feb_21_Kenn_1_D2","8/02/2021",21.27637,155.74823,"outer_reef",NA,NA,0.0147,3.36991,1,23,"total length",2.49,11.94,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group"
"Feb_21","Kenn","Kenn_1","D3",1439,45,NA,"Acanthuridae","Acanthurus","pyroferus",37437017,1,"Acanthurus pyroferus","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.02291,2.96,1,29,"total length",2,28.92,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","small group"
"Feb_21","Kenn","Kenn_1","D3",48630,45,NA,"Acanthuridae","Acanthurus","thompsoni",37437018,5,"Acanthurus thompsoni","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.01698,2.99,1,27,"total length",3.64,25.1,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group"
"Feb_21","Kenn","Kenn_1","D3",45349,45,NA,"Acanthuridae","Ctenochaetus","striatus",37437022,1,"Ctenochaetus striatus","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.01569,3.058599,1,26,"total length",2,18.05,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"omnivore","detritivore","medium group"
"Feb_21","Kenn","Kenn_1","D3",40450,45,NA,"Balistidae","Balistoides","conspicillum",37465031,1,"Balistoides conspicillum","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.0257,2.94,1,50,"total length",3.31,39.31,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary"
"Feb_21","Kenn","Kenn_1","D3",43370,45,NA,"Carangidae","Caranx","melampygus",37337050,1,"Caranx melampygus","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.017067,2.943245,1,117,"fork length",4.28,50.49,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group"
"Feb_21","Kenn","Kenn_1","D3",13944,45,NA,"Carcharhinidae","Carcharhinus","albimarginatus",37018027,1,"Carcharhinus albimarginatus","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.00437,3.1,1,300,"total length",4.48,75.92,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","piscivore","small group"
"Feb_21","Kenn","Kenn_1","D3",15879,45,NA,"Carcharhinidae","Carcharhinus","amblyrhynchos",37018030,3,"Carcharhinus amblyrhynchos","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.005055,3.21133,1,255,"total length",4.5,84.96,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group"
"Feb_21","Kenn","Kenn_1","D3",25407,45,NA,"Carcharhinidae","Triaenodon","obesus",37018038,1,"Triaenodon obesus","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.001171,3.361543,1,213,"total length",4.36,82.54,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group"
"Feb_21","Kenn","Kenn_1","D3",15979,45,NA,"Chaetodontidae","Chaetodon","auriga",37365019,2,"Chaetodon auriga","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.037129,2.873369,1,23,"total length",3.13,11.53,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"omnivore","micro-invertivore","pair"
"Feb_21","Kenn","Kenn_1","D3",172,45,NA,"Chaetodontidae","Chaetodon","kleinii",37365040,1,"Chaetodon kleinii","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.0449,3.036,0.827,15,"total length",3.18,11.53,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"omnivore","corallivore","pair"
"Feb_21","Kenn","Kenn_1","D3",49498,45,"mertensii","Chaetodontidae","Chaetodon","mertensii",NA,2,"Chaetodon mertensii","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.004261,3.800466,1,12.5,"total length",2.95,10,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","pair"
"Feb_21","Kenn","Kenn_1","D3",9379,45,NA,"Labridae","Anampses","geographicus",37384048,1,"Anampses geographicus","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.01,3.06,1,31,"total length",3.5,34.91,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary"
"Feb_21","Kenn","Kenn_1","D3",45349,45,NA,"Labridae","Choerodon","jordani",37384077,3,"Choerodon jordani","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.01259,3.05,1,17,"total length",3.5,25.85,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary"
"Feb_21","Kenn","Kenn_1","D3",48645,45,"lineatus","Labridae","Cirrhilabrus","lineatus",NA,4,"Cirrhilabrus lineatus","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.0166,2.95,1,12,"total length",3.4,21,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group"
"Feb_21","Kenn","Kenn_1","D3",45349,45,NA,"Labridae","Halichoeres","biocellatus",37384107,1,"Halichoeres biocellatus","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.01,3.08,1,12,"total length",3.4,21.39,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","small group"
"Feb_21","Kenn","Kenn_1","D3",53963,45,"longipes","Labridae","Hologymnosus","longipes",NA,1,"Hologymnosus longipes","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.0049,3.11,1,40,"total length",4,38,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group"
"Feb_21","Kenn","Kenn_1","D3",1179,45,NA,"Labridae","Labroides","dimidiatus",37384028,1,"Labroides dimidiatus","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.006669,3.172365,1,14,"total length",3.85,23.67,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","pair"
"Feb_21","Kenn","Kenn_1","D3",43499,45,NA,"Labridae","Oxycheilinus","orientalis",37384030,1,"Oxycheilinus orientalis","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.0166,2.95,1,20,"total length",3.8,28.6,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","solitary"
"Feb_21","Kenn","Kenn_1","D3",46499,45,NA,"Labridae","Pseudocheilinus","evanidus",37384142,1,"Pseudocheilinus evanidus","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.01622,2.96,1,9,"total length",3.5,15.39,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","micro-invertivore","solitary"
"Feb_21","Kenn","Kenn_1","D3",15234,45,NA,"Labridae","Thalassoma","lutescens",37384168,1,"Thalassoma lutescens","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.012764,3.053725,0.925,30,"total length",3.72,34.51,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group"
"Feb_21","Kenn","Kenn_1","D3",40294,45,"euanus","Lethrinidae","Gymnocranius","euanus",NA,4,"Gymnocranius euanus","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.019829,2.926623,1,45,"total length",3.8,40.48,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore",NA
"Feb_21","Kenn","Kenn_1","D3",52948,45,NA,"Lethrinidae","Lethrinus","miniatus",37351009,1,"Lethrinus miniatus","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.00561,3.27671,1,90,"total length",3.77,52.78,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","small group"
"Feb_21","Kenn","Kenn_1","D3",45467,45,NA,"Lutjanidae","Lutjanus","bohar",37346029,5,"Lutjanus bohar","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.013464,3.055209,1,90,"total length",4.27,68.83,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group"
"Feb_21","Kenn","Kenn_1","D3",44561,45,NA,"Lutjanidae","Macolor","macularis",37346047,1,"Macolor macularis","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.0274,2.91,0.921,60,"total length",3.97,38.55,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","medium group"
"Feb_21","Kenn","Kenn_1","D3",63319,45,NA,"Mullidae","Parupeneus","barberinus",37355022,1,"Parupeneus barberinus","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.00627,3.195,1,60,"total length",3.44,39.67,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","solitary"
"Feb_21","Kenn","Kenn_1","D3",45349,45,NA,"Mullidae","Parupeneus","pleurostigma",37355027,1,"Parupeneus pleurostigma","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.01202,3.09,1,33,"total length",3.4,30.4,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-mobile","macro-invertivore","small group"
"Feb_21","Kenn","Kenn_1","D3",52548,45,NA,"Pomacanthidae","Pomacanthus","imperator",37365014,1,"Pomacanthus imperator","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.0371,2.968,1,40,"standard length",2.7,49.97,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"invertivore-sessile","spongivore","solitary"
"Feb_21","Kenn","Kenn_1","D3",40450,45,"chrysura","Pomacentridae","Chromis","chrysura",NA,22,"Chromis chrysura","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.01834,3.15616,1,14,"standard length",3.04,16.73,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,NA,"planktivore","medium group"
"Feb_21","Kenn","Kenn_1","D3",47049,45,"starcki","Pomacentridae","Chrysiptera","starcki",NA,2,"Chrysiptera starcki","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.01479,2.98,1,7,"standard length",2.76,17,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"planktivore","planktivore","small group"
"Feb_21","Kenn","Kenn_1","D3",49498,45,NA,"Scaridae","Chlorurus","microrhinos",37386020,1,"Chlorurus microrhinos","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.021734,3.012728,1,70,"total length",2.68,36.88,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","excavator","small group"
"Feb_21","Kenn","Kenn_1","D3",49498,45,"longipinnis","Scaridae","Scarus","longipinnis",NA,2,"Scarus longipinnis","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.01445,3.04,1,40,"total length",2,30.24,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","scraper",NA
"Feb_21","Kenn","Kenn_1","D3",63269,45,NA,"Serranidae","Plectropomus","laevis",37311079,1,"Plectropomus laevis","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.00523,3.23774,1,125,"total length",4.14,56.09,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore",NA
"Feb_21","Kenn","Kenn_1","D3",56148,45,NA,"Serranidae","Variola","louti",37311166,2,"Variola louti","Feb_21_Kenn_1_D3","8/02/2021",21.27183,155.757,"outer_reef",NA,NA,0.01107,3.076899,1,83,"total length",4,32.88,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore",NA
"Feb_21","Kenn","Kenn_1","D4",42428,58,"dussumieri","Acanthuridae","Acanthurus","dussumieri",NA,1,"Acanthurus dussumieri","Feb_21_Kenn_1_D4","8/02/2021",21.27183,155.76285,"outer_reef",NA,NA,0.037995,2.83451,1,54,"total length",2,36.1,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"herbivore-detritivore","cropper/grazer","small group"
"Feb_21","Kenn","Kenn_1","D4",14539,58,NA,"Carcharhinidae","Carcharhinus","amblyrhynchos",37018030,2,"Carcharhinus amblyrhynchos","Feb_21_Kenn_1_D4","8/02/2021",21.27183,155.76285,"outer_reef",NA,NA,0.005055,3.21133,1,255,"total length",4.5,84.96,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","medium group"
"Feb_21","Kenn","Kenn_1","D4",35728,58,NA,"Carcharhinidae","Galeocerdo","cuvier",37018022,1,"Galeocerdo cuvier","Feb_21_Kenn_1_D4","8/02/2021",21.27183,155.76285,"outer_reef",NA,NA,0.00129,3.251442,1,750,"total length",4.42,63.83,"Central Indo-Pacific,Eastern Indo-Pacific,Western Indo-Pacific",NA,"piscivore","pisci-invertivore","solitary"
